Country,Access to electricity (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)","Contributing family workers, total (% of total employment) (modeled ILO estimate)",Depth of credit information index (0=low to 8=high),"Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employers, total (% of total employment) (modeled ILO estimate)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Employment in industry (% of total employment) (modeled ILO estimate),"Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)",Employment in services (% of total employment) (modeled ILO estimate),"Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)",Export value index (2000 = 100),Export volume index (2000 = 100),"Fertility rate, total (births per woman)",Fixed broadband Internet subscribers (per 100 people),GDP growth (annual %),GDP per capita (constant 2005 US$),"GDP per capita, PPP (constant 2011 international $)",Individuals using the Internet (% of population),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Mobile cellular subscriptions (per 100 people),"Own-account workers, female (% of female employment) (modeled ILO estimate)","Own-account workers, male (% of male employment) (modeled ILO estimate)","Own-account workers, total (% of male employment) (modeled ILO estimate)",Population ages 0-14 (% of total),"Population ages 0-14, total",Population ages 15-64 (% of total),"Population ages 15-64, total",Population ages 65 and above (% of total),"Population ages 65 and above, total",Population density (people per sq. km of land area),Population growth (annual %),"Population, total",Private credit bureau coverage (% of adults),Public credit registry coverage (% of adults),Rural population,Rural population (% of total population),"Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)",Tax payments (number),Telephone lines (per 100 people),Time required to enforce a contract (days),Time required to start a business (days),Time to prepare and pay taxes (hours),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Urban population,Urban population (% of total),"Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","Net trade in goods and services (BoP, current US$)"
"Macedonia, FYR",100.0,16.5654,42.1506265005106,2.78200006484985,1.57200002670288,2.04699993133545,7.0,1.27300000190735,2.74799990653992,2.16899991035461,16.6270008087158,15.7620000839233,17.1860008239746,30.3110008239746,25.056999206543,33.7039985656738,53.0620002746582,59.1809997558594,49.1100006103516,361.9481614,217.1318855,1.533,18.3322073836035,2.92349571825557,5249.22382597843,13120.8725132858,72.1568144676058,42.3530006408691,67.7259979248047,54.9690017700195,951994.0,77.751,73.706,98.524317150729,15.6239995956421,23.7569999694824,20.5650005340576,16.7850755763725,349332.0,70.3479136615981,1464085.0,12.8670107620293,267789.0,82.5220459952419,0.0912387330827853,2081206.0,94.5,40.0,883201.0,42.437,19.6790008544922,28.0769996643066,24.7810001373291,7.0,17.6998336541409,634.0,7.0,119.0,22.7220001220703,24.3509998321533,23.7199993133545,48.7200012207031,47.9020004272461,48.1940002441406,1198005.0,57.563,18.405999660492,25.3289999961853,22.612000465393,80.3209991455078,71.9229965209961,75.2190017700195,4.924831081081081
Croatia,100.0,9.3744,51.5350073147446,2.03699994087219,0.903999984264374,1.42499995231628,6.0,3.38299989700317,6.74499988555908,5.19899988174438,7.60200023651123,5.5479998588562,9.35000038146973,26.9740009307861,14.5500001907349,37.5419998168945,65.4229965209961,79.9020004272461,53.1080017089844,311.7709685,235.3141024,1.4,24.7740173001224,3.16541782424224,14635.880009797,21799.9328108641,72.6973060458944,45.5559997558594,58.0069999694824,51.4869995117188,1833268.0,81.3,74.9,104.772593226393,5.15399980545044,9.13300037384033,7.30399990081787,14.7018523639031,613707.0,65.9913629928333,2754710.0,19.3067846432636,805933.0,74.5952287348106,-0.69838345731273,4174349.0,100.0,0.0,1819891.0,43.597,10.5740003585815,16.7819995880127,13.9289999008179,35.0,34.0822853535204,650.0,7.0,206.0,13.7869997024536,12.5069999694824,13.1000003814697,31.3899993896484,31.3010005950928,31.3390007019043,2354458.0,56.403,7.19099974632263,10.0370003581047,8.72899985313415,89.4260025024414,83.2180023193359,86.0709991455078,670027610.234444
Algeria,99.439567565918,10.4216,53.9078874261101,1.64600002765656,1.20799994468689,1.27999997138977,0.0,1.36099994182587,3.41700005531311,3.07800006866455,12.7349996566772,9.63599967956543,13.3549995422363,47.0900001525879,55.3819999694824,45.431999206543,40.1749992370605,34.9580001831055,41.2179985046387,131.0999178,144.9360226,2.776,7.04221873133591,3.29999999975597,4827.72425138732,13921.1800218255,42.9455268800332,15.125,67.3929977416992,41.4080009460449,11937169.0,77.333,74.873,115.848053881229,25.617000579834,26.7290000915527,26.5459995269775,29.0052379384236,11777882.0,64.973928024325,26383347.0,6.02083403725139,2444823.0,17.0488949050296,1.82546343244561,40606052.0,0.0,3.0,11589373.0,28.541,28.6229991912842,31.3540000915527,30.9050006866455,27.0,8.38473289646578,630.0,20.0,265.0,18.5990009307861,8.33600044250488,10.1999998092651,41.6570014953613,20.8320007324219,24.2569999694824,29016679.0,71.459,27.2630006074906,27.9370000362396,27.8259994983673,71.3769989013672,68.6460037231445,69.0950012207031,-27449490180.5443
Albania,100.0,20.6796,44.0015401014685,40.3009986877441,22.5219993591309,30.0470008850098,6.0,1.01999998092651,3.47300004959106,2.43499994277954,40.6590003967285,47.2719993591309,35.8059997558594,18.4529991149902,13.6520004272461,21.9759998321533,40.8880004882813,39.076000213623,42.2169990539551,750.385083,556.6603641,1.713,9.10277930034295,3.35215921082479,4683.80021257139,11356.3413288171,66.363444701023,47.4389991760254,65.0530014038086,56.2779998779297,1331755.0,80.451,76.389,115.152264870754,16.6860008239746,34.4819984436035,26.9500007629395,17.7223966527563,509714.0,69.4436888572377,1997271.0,12.833914490006,369116.0,104.967189781022,-0.159880412127734,2876101.0,0.0,38.9,1195854.0,41.579,58.0069999694824,60.4780006408691,59.431999206543,34.0,8.49659712378705,525.0,5.0,261.0,14.548999786377,15.7049999237061,15.2200002670288,30.3850002288818,33.9539985656738,32.7319984436035,1680247.0,58.421,56.9869995117187,57.0039978027344,56.9970016479493,41.9930000305176,39.5219993591309,40.568000793457,-2001510213.2648
Guyana,84.2429046630859,86.6694,52.8789487314833,4.87400007247925,3.37199997901917,3.87899994850159,7.0,2.93300008773804,5.36499977111816,4.54500007629395,14.3290004730225,4.27199983596802,19.3419990539551,25.9330005645752,10.3990001678467,33.6749992370605,59.7379989624023,85.3280029296875,46.9830017089844,287.2256603,132.1902155,2.51,7.3972298051346,3.31613165474852,3783.54332759748,7266.3352852239,35.66,40.5579986572266,74.6289978027344,57.6150016784668,314468.0,69.035,64.393,75.6054224540704,21.306999206543,28.0970001220703,25.806999206543,29.4183521853659,227493.0,65.4112294921913,505827.0,5.17041832244282,39983.0,3.92838709677419,0.621217096586963,773303.0,16.4,0.0,568517.0,73.518,29.113000869751,36.8349990844727,34.2309989929199,35.0,18.3104164861639,581.0,18.0,256.0,15.3450002670288,9.80900001525879,11.7550001144409,27.9559993743896,17.4020004272461,21.2649993896484,204786.0,26.482,26.1809992790223,31.4690001010895,29.6859991550446,70.8870010375977,63.1650009155273,65.7689971923828,-174021504.037131
Kuwait,100.0,9.3952,30.1628535602697,0.0309999994933605,0.025000000372529,0.0270000007003546,6.0,0.204999998211861,0.739000022411346,0.592000007629395,3.47900009155273,0.0750000029802322,4.80800008773804,26.8020000457764,4.61600017547607,35.4580001831055,69.7190017700195,95.265998840332,59.7509994506836,238.078587,172.9259771,1.97,2.50186054132376,3.54700508846648,35250.9145753869,68861.7920978832,78.36738376,47.9780006408691,84.6669998168945,69.6070022583008,2229107.0,75.993,73.799,133.070801246809,0.28099998831749,2.46499991416931,1.86199998855591,20.9783683694157,850166.0,76.8268344345238,3113472.0,2.19479719606059,88946.0,227.4177328844,2.92420619366023,4052584.0,31.0,14.5,0.0,0.0,0.517000019550323,3.23000001907349,2.48099994659424,12.0,9.95004668626239,566.0,61.4,98.0,4.61499977111816,1.29100000858307,2.23099994659424,37.523998260498,7.6399998664856,17.6919994354248,4052584.0,100.0,0.311999987810851,2.48999991454184,1.88899998925626,99.4830017089844,96.7699966430664,97.5189971923828,-764648397.85644
Zambia,27.2193374633789,85.9728,90.7796634648112,54.3250007629395,17.3460006713867,34.9000015258789,8.0,0.291000008583069,0.409999996423721,0.354000002145767,53.3209991455078,62.8650016784668,44.6969985961914,11.8039999008179,4.0939998626709,18.7719993591309,34.8740005493164,33.0410003662109,36.5320014953613,650.0782034,267.8411004,4.981,0.191569241636777,3.75717780476374,1629.59030492169,3652.15192618377,25.5065788475702,70.1279983520508,79.754997253418,74.8460006713867,6818504.0,64.482,59.281,72.4293383495898,33.6160011291504,50.943000793457,42.7179985046387,45.0917313136512,7481345.0,52.4164883111059,8696624.0,2.49178037524282,413421.0,22.3185541909361,3.00281551523404,16591390.0,16.8,0.0,9550336.0,57.562,88.2320022583008,68.6989974975586,77.9710006713867,26.0,0.611202557471074,611.0,8.5,185.5,8.36999988555908,7.23400020599365,7.77699995040894,15.8149995803833,14.8190002441406,15.3070001602173,7041054.0,42.438,87.9410018920899,68.2890014648437,77.6180000305176,11.7679996490479,31.3010005950928,22.0289993286133,-511897651.362031
Sao Tome and Principe,65.4404830932617,96.2552,85.5933304862878,0.433999985456467,0.559000015258789,0.51800000667572,5.0,0.711000025272369,1.79299998283386,1.43900001049042,18.3659992218018,10.6969995498657,22.5209999084473,13.9809999465942,5.26399993896484,18.7029991149902,67.6529998779297,84.0429992675781,58.773998260498,349.1,146.8032962,4.456,0.712820769346206,4.1792092680182,1284.68839129844,3003.76844608335,28.0,41.3289985656738,75.4649963378906,58.173999786377,66078.0,68.749,64.458,89.0635786103747,29.9619998931885,35.7150001525879,33.8359985351563,43.1814316442399,86324.0,53.8812465609524,107714.0,2.93732179480766,5872.0,208.239583333333,2.2035822838881,199910.0,0.0,10.0,57790.0,28.908,31.1060009002686,38.0660018920898,35.7929992675781,46.0,2.86779050572758,1065.0,7.0,424.0,21.4109992980957,8.92099952697754,13.4160003662109,32.4339981079102,15.414999961853,20.5100002288818,142120.0,71.092,30.395999878645,36.2740001678467,34.353998541832,68.8939971923828,61.9339981079102,64.2070007324219,-88273069.5197772
Barbados,100.0,39.1876,50.9632650899171,0.133000001311302,0.104999996721745,0.119000002741814,0.0,0.646000027656555,1.08299994468689,0.86599999666214,2.85700011253357,1.84300005435944,3.85899996757507,19.3229999542236,9.39500045776367,29.1259994506836,77.8199996948242,88.7620010375977,67.0149993896484,189.8292638,96.87612219,1.797,32.4355429549888,1.99999999999972,16273.4065921271,16741.3797629383,79.5493978888735,62.568000793457,70.4960021972656,66.3050003051758,152668.0,78.251,73.448,116.565846538197,11.1579999923706,20.4009990692139,15.8090000152588,19.2090415304074,54745.0,66.2412805793766,188785.0,14.549677890216,41466.0,662.781395348837,0.273711417814496,284996.0,0.0,0.0,196097.0,68.807,11.9370002746582,21.5890007019043,16.7940006256104,28.0,49.0234950665974,1340.0,15.0,237.0,10.0920000076294,9.35000038146973,9.72000026702881,31.1919994354248,27.5690002441406,29.3199996948242,88899.0,31.193,11.2909999936819,20.5059990659356,15.9280000180006,88.0630035400391,78.411003112793,83.2060012817383,171899877.501825
Malawi,11.0,141.007,89.6538222768176,8.71300029754639,5.79099988937378,7.18200016021729,0.0,0.890999972820282,1.73399996757507,1.33299994468689,84.6920013427734,89.6729965209961,80.1630020141602,8.37100028991699,6.64900016784668,9.9379997253418,6.93599987030029,3.6800000667572,9.89799976348877,286.7312286,161.8159049,4.571,0.0480444626849791,2.48404062641868,481.451936704379,1083.80142082959,11.47,72.302001953125,81.568000793457,76.8290023803711,7745958.0,65.761,60.575,39.6780490366372,57.6529998779297,48.2430000305176,52.7220001220703,44.2719829533913,8009499.0,52.7276480903404,9539262.0,3.00036895626832,542814.0,191.891970725499,2.90481860513923,18091575.0,0.0,0.0,15105380.0,83.494,67.2570037841797,55.7680015563965,61.2360000610352,35.0,0.0620952017720956,522.0,37.0,177.5,6.9210000038147,4.87099981307983,5.85799980163574,8.45100021362305,7.13700008392334,7.77799987792969,2986195.0,16.506,66.3660001754761,54.0339999198914,59.9040002822876,32.7430000305176,44.2319984436035,38.7639999389648,-1225123659.76949
Japan,100.0,4.1582,65.290106306176,4.42199993133545,0.837999999523163,2.38800001144409,6.0,0.834999978542328,2.96399998664856,2.04299998283386,3.50200009346008,3.04500007629395,3.84899997711182,25.6149997711182,14.543999671936,34.0499992370605,70.8830032348633,82.411003112793,62.0999984741211,134.5514458,104.9625178,1.44,31.1593341207815,0.938193886449625,47660.8930390239,38282.5046733349,93.1827212821617,50.5999984741211,70.9309997558594,60.4560012817383,66844279.0,87.14,80.98,130.610328904572,3.95499992370605,7.93300008773804,6.21199989318848,12.9357482227601,16427690.0,60.4996889474557,76831284.0,26.5645628297842,33735537.0,348.350096006144,-0.115284177050088,126994511.0,100.0,0.0,10849141.0,8.54300000000001,9.21199989318848,11.7349996566772,10.6440000534058,14.0,50.1760666286581,360.0,12.2,151.0,2.83999991416931,3.34999990463257,3.13000011444092,4.4980001449585,5.77799987792969,5.15399980545044,116145370.0,91.457,8.3769998550415,8.7710000872612,8.59999990463257,90.7880020141602,88.2649993896484,89.3560028076172,40443851155.2429
Equatorial Guinea,67.889289855957,157.8528,67.2758396384676,13.8610000610352,5.27799987792969,8.63899993896484,2.0,2.53099989891052,5.72100019454956,4.47200012207031,58.5789985656738,67.8889999389648,52.5880012512207,6.67000007629395,2.26300001144409,9.50500011444092,34.7509994506836,29.8479995727539,37.9059982299805,437.5569736,277.1673704,4.687,0.276874964183088,-8.57588213036557,12317.714226203,24240.4282992522,23.779999971074,55.7560005187988,62.2029991149902,59.4970016479492,455294.0,59.161,56.409,47.1268696428133,30.2070007324219,25.4290008544922,27.2999992370605,37.3520863862987,456252.0,59.7814963691884,730225.0,2.86641724451285,35013.0,43.54688057041,3.84722683900242,1221490.0,0.0,9.0,352546.0,28.862,46.5979995727539,36.4290008544922,40.4109992980957,46.0,0.89963896552571,475.0,149.0,492.0,6.6230001449585,5.91499996185303,6.19399976730347,13.1049995422363,12.460000038147,12.7290000915527,868944.0,71.138,44.0680007934571,30.7070007324219,35.9389991760253,53.4020004272461,63.5709991455078,59.5890007019043,4.924831081081081
United Kingdom,100.0,13.5472,56.1748670126333,0.428999990224838,0.33899998664856,0.381000012159348,8.0,1.40499997138977,3.34599995613098,2.44199991226196,1.12399995326996,0.625,1.55900001525879,18.4580001831055,7.59700012207031,27.9270000457764,80.4189987182617,91.7779998779297,70.5139999389648,143.7137362,89.75650714,1.8,38.2887885668414,1.93579094969158,42039.7363643926,39309.3270821404,94.7758006318882,56.773998260498,68.1750030517578,62.351001739502,33693492.0,82.8,79.2,119.977347434222,9.07199954986572,15.8179998397827,12.6750001907349,17.618799580608,11557151.0,64.0307889938457,42001358.0,18.3504114255463,12037056.0,271.134481048237,0.714030265261993,65595565.0,100.0,0.0,11226025.0,17.114,10.9049997329712,19.5030002593994,15.4980001449585,8.0,50.9407788653391,437.0,4.5,110.0,4.67600011825562,4.92700004577637,4.80999994277954,11.076000213623,14.7620000839233,12.9899997711182,54369540.0,82.886,9.50099954009056,16.1569998264313,13.0560002028942,89.0950012207031,80.4970016479492,84.5019989013672,-50798842587.0321
Switzerland,100.0,3.0918,49.3821398765529,2.46700000762939,1.58399999141693,1.99500000476837,6.0,3.46300005912781,8.22000026702881,6.00600004196167,3.36199998855591,2.85700011253357,3.80299997329712,20.5879993438721,9.88599967956543,29.9069995880127,76.0490036010742,87.2570037841797,66.2910003662109,376.2743363,186.9790157,1.54,44.9136184782698,1.37588449583828,76682.6448002236,57421.5485009872,89.1346877351392,62.8860015869141,74.427001953125,68.5650024414063,4889961.0,85.1,80.8,133.806822611367,7.09700012207031,7.06899976730347,7.08199977874756,14.826549598839,1241477.0,66.9424032334258,5605314.0,18.2310471677352,1526547.0,211.8974086446,1.09203117387253,8373338.0,25.8,0.0,2198922.0,26.261,13.0270004272461,16.8719997406006,15.0830001831055,19.0,45.8628148291681,510.0,10.0,63.0,5.01100015640259,4.84100008010864,4.92000007629395,8.39500045776367,8.7519998550415,8.57600021362305,6174416.0,73.739,9.5640001296997,8.6529997587204,9.07699978351593,86.9729995727539,83.1279983520508,84.9169998168945,62479254234.7253
Costa Rica,100.0,54.58,45.2005220586521,0.19200000166893,0.142000004649162,0.159999996423721,7.0,3.76300001144409,10.1370000839233,7.77299976348877,12.21399974823,4.19099998474121,16.9230003356934,18.6100006103516,9.0930004119873,24.1949996948242,69.1760025024414,86.7160034179688,58.8819999694824,164.6922064,287.1274329,1.783,13.1573182818182,4.15636150701233,9583.86088930956,15195.001412292,66.028712851114,45.0229988098145,73.9810028076172,59.4169998168945,2252807.0,82.277,77.451,171.50903984416,12.3940000534058,14.71399974823,13.8540000915527,21.9414016998012,1065754.0,68.8702757966711,3345218.0,9.1883225035277,446302.0,95.1287504896201,1.02269604671747,4857274.0,100.0,30.5,1081472.0,22.265,16.3490009307861,24.9930000305176,21.7880001068115,10.0,17.4959452565369,852.0,22.5,151.0,11.4440002441406,7.46299982070923,8.97999954223633,30.4720001220703,19.076000213623,23.4220008850098,3775802.0,77.735,12.5860000550747,14.8559997528792,14.0140000879764,83.6510009765625,75.0070037841797,78.2119979858398,683777504.543906
Malta,100.0,16.8016,50.0299825376429,0.101999998092651,0.00999999977648258,0.046000000089407,4.0,1.57400000095367,6.56400012969971,4.63800001144409,1.34899997711182,0.254999995231628,2.03600001335144,19.7770004272461,9.27400016784668,26.3799991607666,78.875,90.4710006713867,71.5839996337891,122.907164,96.41214351,1.45,39.8877869955888,5.23058494709528,26064.1713762244,35058.4307800792,77.2893948185413,42.3380012512207,66.8840026855469,54.601001739502,212806.0,84.0,79.7,131.495334938816,4.50500011444092,11.7360000610352,8.94499969482422,14.4081218179531,65608.0,66.6533135209916,303510.0,18.9385646610552,86238.0,1422.9875,2.28861544064371,455356.0,0.0,53.6,25136.0,5.52,6.18100023269653,18.3090000152588,13.6280002593994,8.0,54.5851752134563,505.0,26.0,139.0,5.20800018310547,4.37799978256226,4.69999980926514,10.8999996185303,11.1260004043579,11.0229997634888,430220.0,94.48,4.60700011253357,11.7460000608117,8.99099969491363,93.8190002441406,81.6910018920898,86.3720016479492,1295971583.69454
Slovenia,100.0,4.3078,49.997784581413,3.06200003623962,1.78400003910065,2.375,4.0,1.96599996089935,5.15000009536743,3.67700004577637,5.02400016784668,4.16699981689453,5.76200008392334,33.1730003356934,19.1630001068115,45.234001159668,61.8030014038086,76.6699981689453,49.0029983520508,374.9781884,271.5767635,1.57,28.3613637479294,3.14835548996039,24460.3979007776,29930.037038675,75.4985042610791,52.0730018615723,61.4080009460449,56.6780014038086,996960.0,83.9,77.8,114.81787529682,5.66699981689453,10.3269996643066,8.17099952697754,14.8206666275239,306053.0,66.6676612787567,1376715.0,18.5116720937194,382274.0,102.534359483615,0.0731972072415279,2065042.0,100.0,3.1,949506.0,45.98,10.6949996948242,17.2600002288818,14.2229995727539,10.0,35.0690276832629,1160.0,7.0,245.0,8.58800029754639,7.48799991607666,8.0,14.7600002288818,15.6400003433228,15.2580003738403,1115536.0,54.02,8.72899985313415,12.1109997034073,10.5459995269775,89.3050003051758,82.7399978637695,85.7770004272461,3843577806.58722
Bangladesh,75.92,84.4078,51.4654234704502,37.7369995117188,4.66099977493286,13.9779996871948,0.0,0.395000010728836,3.74499988555908,2.80100011825562,41.140998840332,62.1339988708496,32.9090003967285,20.8379993438721,16.2269992828369,22.6459999084473,38.0209999084473,21.6399993896484,44.4449996948242,547.3686023,475.7667992,2.104,4.04561699194534,7.11346522765494,1029.57797933458,3319.35280468543,18.2469380029449,32.8899993896484,79.8050003051758,56.435001373291,65383994.0,74.294,70.891,83.4492446712385,33.2239990234375,47.7700004577637,43.6720008850098,28.9008537261012,47094392.0,66.0216686480326,107583339.0,5.07747762586624,8273829.0,1251.83652147192,1.08016523912062,162951560.0,0.0,0.9,105783264.0,64.917,71.3560028076172,56.1749992370605,60.451000213623,33.0,0.470190650522155,1442.0,19.5,435.0,7.19199991226196,3.18700003623962,4.34999990463257,13.8479995727539,9.94299983978271,11.0790004730225,57168296.0,35.083,70.9609985351563,52.4310002326966,57.6500005722046,28.6439990997314,43.8250007629395,39.548999786377,-10505302542.1777
Guatemala,91.7792282104492,72.4582,67.3687672995992,11.4379997253418,6.82399988174438,8.37399959564209,7.0,2.21300005912781,3.30299997329712,2.93700003623962,29.3770008087158,9.30900001525879,39.5260009765625,21.0130004882813,18.4799995422363,22.2940006256104,49.6100006103516,72.2129974365234,38.1800003051758,386.0026006,214.46012,2.973,3.05141532301372,3.09248795890571,3100.98132478359,7368.61032177815,34.5093260915602,40.6290016174316,84.9619979858398,61.984001159668,6613095.0,76.582,70.177,110.14354979346,33.5849990844727,22.4650001525879,26.2000007629395,35.660751122164,5913433.0,59.7483040673859,9907744.0,4.59094481045012,761292.0,154.744951474431,2.01036784468901,16582469.0,7.9,17.7,8238336.0,49.681,47.2369995117188,32.5929985046387,37.5110015869141,8.0,14.8034529719308,1402.0,26.5,256.0,3.94300007820129,2.25699996948242,2.82999992370605,9.0620002746582,4.62599992752075,6.01999998092651,8344133.0,50.319,45.0229988098145,29.2890000343323,34.5740003585816,52.7630004882813,67.4069976806641,62.4889984130859,-5854835050.0
New Zealand,100.0,20.6034,53.4221681451946,1.0349999666214,0.796000003814697,0.908999979496002,8.0,4.05200004577637,7.20599985122681,5.71799993515015,6.50699996948242,4.35900020599365,8.42399978637695,20.1590003967285,8.97200012207031,30.1469993591309,73.3349990844727,86.6689987182617,61.4280014038086,253.7346231,162.4846443,1.87,32.8374777641679,3.4714568346147,37528.4583347383,35776.5717269995,88.470186347099,63.9210014343262,74.9980010986328,69.3089981079102,2608039.0,83.4,79.91,124.441274767837,9.29899978637695,13.081000328064,11.2969999313354,19.8219717376701,930285.0,65.1796363439754,3059011.0,14.9983919183545,703905.0,17.8238578101857,2.09935688627085,4693200.0,100.0,0.0,638275.0,13.6,14.3859996795654,21.0830001831055,17.923999786377,7.0,37.761490274378,216.0,0.5,152.0,5.4980001449585,4.76100015640259,5.1100001335144,13.4750003814697,13.1230001449585,13.28600025177,4054925.0,86.4,10.3339997529984,13.8770003318787,12.2059999108314,85.6139984130859,78.9169998168945,82.0759963989258,1689001769.07406
Hungary,100.0,19.8054,47.8553937262093,0.395999997854233,0.239999994635582,0.310999989509583,5.0,3.16000008583069,6.45599985122681,4.95100021362305,5.03999996185303,2.84100008010864,6.88899993896484,30.4379997253418,19.1599998474121,39.9210014343262,64.5220031738281,77.9990005493164,53.1910018920898,361.5769275,271.070615,1.45,28.857202002075,2.21318749036379,14997.2005200975,25664.136004531,79.2594013161699,47.9620018005371,64.568000793457,55.7519989013672,4686095.0,79.0,72.3,120.778925573866,4.65299987792969,6.23400020599365,5.51100015640259,14.3546874123692,1408772.0,67.6336506658631,6637582.0,18.0116619217677,1767669.0,108.406307301447,-0.295110604845478,9814023.0,89.8,0.0,2867756.0,29.221,8.20899963378906,12.9300003051758,10.7729997634888,11.0,31.9865181778316,605.0,7.0,277.0,5.10500001907349,5.11499977111816,5.1100001335144,12.8290004730225,12.8699998855591,12.8520002365112,6946267.0,70.779,5.04899987578392,6.47400020062923,5.82200014591217,91.7910003662109,87.0699996948242,89.2269973754883,10668691941.1166
Vanuatu,57.82,42.4934,67.8222983540627,9.51099967956543,9.16300010681152,9.31400012969971,4.0,0.912999987602234,1.54700005054474,1.27100002765656,62.5870018005371,64.1910018920898,61.3540000915527,6.01599979400635,2.19099998474121,8.95499992370605,31.3969993591309,33.617000579834,29.6909999847412,192.3076923,123.233687,3.275,1.65901139784469,4.00057448624516,2873.69293665534,2856.47531029292,24.0,61.5330009460449,79.568000793457,70.5169982910156,121790.0,74.441,70.043,80.8437067773167,68.2310028076172,60.5550003051758,63.8899993896484,36.1284310027293,97692.0,59.5868373754632,161124.0,4.28473162180753,11586.0,22.1822805578343,2.16791511060967,270402.0,9.6,0.0,202634.0,74.938,78.6549987792969,71.2649993896484,74.4749984741211,31.0,1.68452896058461,430.0,18.0,120.0,6.02099990844727,4.67899990081787,5.26700019836426,11.16100025177,10.1099996566772,10.585000038147,67768.0,25.062,77.7420024871826,69.7180004119873,73.2039995193481,21.3449993133545,28.7350006103516,25.5249996185303,-138613520.547657
Eswatini,65.7902069091797,78.5332,68.160300287592,1.01999998092651,0.474999994039536,0.698000013828278,6.0,1.30400002002716,1.62199997901917,1.49199998378754,68.3970031738281,77.7990036010742,61.8790016174316,13.1470003128052,7.61800003051758,16.9810009002686,18.4559993743896,14.5839996337891,21.1399993896484,172.6150857,89.44024249,3.084,0.521183115453973,1.36869407322355,3906.26187791264,7723.6410594802,28.5735227827685,42.398998260498,66.9540023803711,54.0320014953613,454336.0,60.908,54.354,74.0824571252433,27.8509998321533,11.8690004348755,18.4120006561279,37.3936972581301,502234.0,59.4670679280291,798701.0,3.13923481384084,42163.0,78.0870930232558,1.80966724877317,1343098.0,46.1,0.0,1028021.0,76.541,30.173999786377,13.9659996032715,20.6019992828369,33.0,3.12709869272384,956.0,30.0,122.0,26.9790000915527,25.9039993286133,26.3479995727539,53.1619987487793,54.8300018310547,54.1370010375977,315077.0,23.459,28.8709998130798,12.344000428915,19.1100006699562,69.8259963989258,86.0339965820313,79.3980026245117,44939550.6046326
St. Vincent and the Grenadines,100.0,50.1176,46.2764822028924,0.570999979972839,0.575999975204468,0.574000000953674,0.0,1.61099994182587,3.76999998092651,2.88499999046326,6.18800020217896,1.36199998855591,9.54300022125244,12.2600002288818,6.08300018310547,16.5540008544922,81.552001953125,92.5579986572266,73.9020004272461,99.45319149,65.40230239,1.931,19.9419935609204,1.27020785219401,6651.2676559236,10583.0539712116,55.5746194230166,58.492000579834,80.4199981689453,69.5449981689453,57864.0,75.414,71.061,102.741625092345,7.75699996948242,8.98900032043457,8.48400020599365,24.1137145098182,26439.0,68.3636894284177,74956.0,7.52259606176409,8248.0,281.135897435897,0.171612745109297,109643.0,0.0,0.0,53316.0,48.627,9.93900012969971,13.335000038147,11.9420003890991,36.0,18.7426465893856,595.0,10.0,108.0,19.5919990539551,17.2229995727539,18.2110004425049,45.7890014648438,35.132999420166,39.2690010070801,56327.0,51.373,8.32799994945526,9.56500029563904,9.05800020694732,90.0609970092773,86.6650009155273,88.0579986572266,-136031121.70791
